lat_grid,long_grid,BIO1,BIO5,BI06,BIO12,BIO15,gridID,habitat
-36.5,141.0,14.720999990190778,29.795249666486466,3.854999916894095,456.7142857142857,36.20199802943638,475,8
-36.5,141.5,14.719685970653186,29.73264115073464,3.5882408618927,420.7090909090909,30.949030442671344,476,8
-36.5,142.0,14.922216756003243,30.112249783107213,3.468160697392055,412.7142857142857,29.827046258108957,477,8
-36.5,143.0,15.31070259639195,30.46407127380371,3.7163571289607455,416.7142857142857,22.95366014753069,478,5
-36.5,143.5,14.798699274659157,29.61496412754059,3.5499297454953194,476.0,24.80544963479042,479,5
-36.5,144.0,15.506781704285565,30.82496685140273,3.3980110357789433,425.9264705882353,19.987762423122632,480,5
-36.5,144.5,15.499072535284634,30.708646116585566,3.3039396795733222,444.2068965517241,18.274946146997912,481,5
-36.5,145.0,15.188840389251709,30.277416865030926,3.091874976952871,511.1666666666667,18.574601650238037,482,5
-36.5,145.5,15.230608177185058,31.143050384521484,2.7690500259399413,620.0,22.936388778686524,483,5
-36.5,146.0,15.020223546028138,30.807437229156495,2.6258062779903413,673.125,23.913935804367064,484,5
-36.5,146.5,14.836530455227557,30.625137750033673,2.5938861830481166,742.9379310344827,25.730298509268923,485,5
-36.5,147.0,13.872020959854126,28.975249767303467,2.375875025987625,930.0,27.331459045410156,486,5
-36.5,148.0,7.260752469301224,20.250625371932983,-3.248625010251999,1545.5,21.963063716888428,487,1
-36.5,148.5,10.06049044235893,24.507386124652363,-2.1934456825256348,775.6521739130435,17.14912406257961,488,1
-36.5,149.0,10.495590478181839,24.34916442632675,-2.223148487508297,734.0,20.781339108943943,489,1
-36.5,149.5,14.281154768807548,24.53710719517299,3.517142883368901,927.0,26.959141322544642,490,1
-36.5,150.0,15.454242282443577,24.440509372287327,5.5989278422461615,937.6111111111111,27.679136488172745,491,5
-36.5,174.5,14.9090416431427,22.695312976837158,7.801350951194763,1436.0,23.128994464874268,492,1
-36.5,175.0,14.76580810546875,22.786219596862793,7.5664732456207275,1781.5,23.360984802246094,493,1
-36.0,-73.0,12.64403247833252,23.195762634277344,5.437288284301758,860.0,94.79776763916016,494,7
-36.0,-71.5,9.134520530700684,23.24625015258789,-1.2955000400543213,906.0,90.72840881347656,495,7
-36.0,-71.0,7.244124889373779,22.46049976348877,-3.9082499742507935,783.0,82.86748504638672,496,7
-36.0,-70.5,3.9395415782928467,19.012999534606934,-7.312000036239624,619.5,73.09883880615234,497,9
-36.0,-64.5,16.117844581604004,31.85849952697754,1.6886250376701355,788.5,52.675777435302734,498,8
-36.0,-64.0,16.170263996054402,31.31520510942508,2.0417673587799072,855.0439560439561,52.3446777958573,499,8
-36.0,-63.5,16.122797966003418,31.24883270263672,2.0849166711171465,823.1666666666666,52.072652180989586,500,8
-36.0,-63.0,15.933104038238525,31.44562530517578,2.2852500677108765,741.5,44.626020431518555,501,8
-36.0,-60.0,16.29026985168457,31.232500076293945,4.463500022888184,1018.0,30.217166900634773,502,5
-36.0,-59.0,15.774873415629068,30.278167088826496,4.215458313624064,1007.6666666666666,27.403353373209637,503,5
-36.0,-58.5,15.732770919799805,28.93899917602539,4.302249908447266,993.0,23.531368255615234,504,5
-36.0,-57.5,15.651230812072754,27.93974208831787,4.75035285949707,922.0,18.087611198425293,505,5
-36.0,136.5,14.490527477670225,23.84109436197484,7.732982047060703,729.531914893617,62.2086267674223,506,7
-36.0,137.0,15.149449804554814,25.420054145481277,7.6474217124607256,641.6086956521739,62.58368948231573,507,7
-36.0,137.5,15.629826863606771,24.70243242051866,8.375074810451931,524.6666666666666,58.14227506849501,508,7
-36.0,138.0,14.658139711402985,24.526506125208844,7.368002052766731,754.9759036144578,54.184319415724424,509,7
-36.0,138.5,15.790703535079956,25.98970611890157,7.499842623869578,532.7708333333334,46.68171445528666,510,7
-36.0,139.0,15.792165358861288,27.327436288197834,6.906819860140483,465.9166666666667,45.72248776753744,511,8
-36.0,139.5,15.861714289738583,29.438899700458233,5.8857245445251465,474.0,42.43320054274339,512,8
-36.0,140.0,15.605131461070133,29.80221623640794,5.2277404344998875,444.46153846153845,37.62498092651367,513,8
-36.0,140.5,15.278185744034616,29.893092105263158,4.435447341517398,406.36842105263156,35.119855178029916,514,8
-36.0,141.0,15.44413137435913,30.225750207901,4.111843585968018,361.625,30.742417335510254,515,8
-36.0,141.5,15.576008796691895,30.471384048461914,4.014000030664297,359.15384615384613,27.694247759305515,516,8
-36.0,142.0,15.826577143235637,30.528454867276277,4.196897875178944,334.40909090909093,26.573762113397773,517,8
-36.0,143.0,16.260250091552734,32.006248474121094,3.8340001106262207,374.0,19.519811630249023,518,8
-36.0,143.5,16.037580013275146,31.40208339691162,3.7350000540415444,388.8333333333333,20.15897019704183,519,8
-36.0,144.0,15.867797951949271,30.67985504551938,3.84322368471246,391.94736842105266,17.096134386564557,520,5
-36.0,144.5,16.03113759707098,31.248363311976604,3.3673184799821407,427.1095890410959,16.452748207196798,521,5
-36.0,145.0,15.699336733136859,30.862195559910365,3.2446072271892,433.0,16.17802599498204,522,5
-36.0,145.5,15.762852096557618,31.427624702453613,2.901199960708618,473.2,17.468937969207765,523,5
-36.0,146.5,15.265039617365057,31.418454083529387,2.7230909087441186,623.3636363636364,22.526133970780805,524,5
-36.0,147.5,13.16363525390625,28.473499298095703,0.7302500009536743,993.0,28.16919136047364,525,5
-36.0,148.0,10.219560146331787,23.99831247329712,-1.1340624790173024,1269.5,27.914679050445557,526,1
-36.0,148.5,9.076242334099227,22.623506053801506,-2.7286425534115044,867.4193548387096,12.196367961104198,527,1
-36.0,149.0,11.727405861571983,26.18318036750511,-1.5058367969813167,760.6342592592592,15.358894379050643,528,1
-36.0,149.5,12.108296012878416,23.725775527954106,0.7162749528884887,848.0,19.814392471313475,529,1
-36.0,150.0,15.845982772963387,24.165798800332205,6.287148318120411,1078.732142857143,25.349228024482727,530,5
-36.0,173.5,13.898140907287598,22.563528060913086,6.209562540054321,1775.5,20.49024772644043,531,1
-36.0,174.0,14.599195003509521,22.695356369018555,7.242552423477173,1568.0,21.265595054626466,532,1
-36.0,174.5,15.206449508666992,22.562142372131348,8.674849033355713,1408.0,25.94308567047119,533,1
-35.5,-72.5,12.837468147277832,24.73787879943848,4.16287899017334,829.0,100.24817657470705,534,7
-35.5,-71.5,13.605471928914389,28.94991620381673,2.8235833644866943,878.6666666666666,99.13284047444661,535,7
-35.5,-71.0,8.601490020751953,22.977500915527344,-2.119250059127808,846.0,91.41820526123048,536,7
-35.5,-70.0,10.919458389282228,26.831499099731445,-2.7612500190734863,459.0,54.92499542236328,537,2
-35.5,-69.5,11.12428092956543,26.920000076293945,-2.629999876022339,465.0,53.21675109863281,538,2
-35.5,-68.0,15.791417121887209,33.3802490234375,0.0045000002719461,308.0,43.183013916015625,539,8
-35.5,-66.5,16.131166458129883,34.1192512512207,-0.1995000094175338,410.0,54.91014862060547,540,8
-35.5,-66.0,16.14309310913086,33.5989990234375,-0.2515000104904175,479.0,56.3946533203125,541,8
-35.5,-65.0,16.495932579040527,32.391624450683594,1.2473750114440918,672.0,57.440961837768555,542,8
-35.5,-64.0,16.406021118164062,31.451624393463135,2.162125051021576,867.5,56.7819766998291,543,8
-35.5,-63.5,16.208051681518555,31.44649887084961,2.144749879837036,902.0,57.58012390136719,544,8
-35.5,-63.0,16.128178358078003,31.392030715942383,2.1648436784744263,889.375,56.5920615196228,545,8
-35.5,-60.5,16.42395782470703,31.019250869750977,4.2104997634887695,986.0,35.26826477050781,546,5
-35.5,-60.0,16.739063262939453,31.45249938964844,4.971250057220459,1038.0,28.333555221557617,547,5
-35.5,-59.5,16.690225219726564,31.290599822998047,5.002250003814697,1061.8,26.834657287597658,548,5
-35.5,-59.0,16.271430333455402,30.40174953142802,4.729791780312856,1040.9166666666667,25.343448241551716,549,5
-35.5,-58.5,16.42270908355713,29.82413330078125,4.88928321202596,1045.2666666666667,23.75433031717936,550,5
-35.5,-58.0,16.12876033782959,28.76463508605957,4.876896023750305,1028.0,20.793668270111084,551,5
-35.5,-57.5,16.033589902131453,28.262333496757176,5.1944804191589355,955.3913043478261,18.135207715241805,552,5
-35.5,116.5,15.32655143737793,24.83085060119629,8.035106658935547,1116.0,61.56858825683594,553,7
-35.5,117.0,15.2696533203125,24.43166732788086,7.99666690826416,1053.0,58.14093399047852,554,7
-35.5,117.5,15.105722427368164,23.42643862300449,7.65997799899843,911.5555555555555,56.93970616658529,555,7
-35.5,136.5,16.03623705132063,25.513132494549417,7.951622297597486,456.5348837209302,63.50782483123069,556,7
-35.5,137.0,16.120331627982004,26.10292625427246,7.837016037532261,460.14285714285717,59.71130589076451,557,7
-35.5,138.0,15.718301453942919,26.426307188397715,7.194536300020923,550.6108949416342,49.9259323684158,558,7
-35.5,138.5,14.851915507018566,27.01615526378155,6.094779938459396,741.7359375,49.39309188723565,559,5
-35.5,139.0,15.906221660913205,29.292442490072816,5.614716333501479,414.828431372549,31.88540942061181,560,8
-35.5,139.5,16.196468353271484,30.43050003051757,5.494500160217285,403.0,36.2093620300293,561,8
-35.5,140.0,15.941585540771484,30.820549392700194,4.708950042724609,373.0,31.343935394287108,562,8
-35.5,140.5,15.89451789855957,31.251083374023438,4.345083554585774,354.6666666666667,30.94063949584961,563,8
-35.5,141.0,15.88446855545044,30.917750358581547,4.2727499802907305,344.3333333333333,28.792922655741375,564,8
-35.5,141.5,16.358226663926068,31.4385591394761,4.493764680974624,325.4117647058824,23.779253679163315,565,8
-35.5,142.0,16.225457704984226,31.346731185913086,4.253173131209153,339.61538461538464,24.01550586407001,566,8
-35.5,143.0,16.465179609215777,32.17512926848038,3.8915326698966655,368.39130434782606,20.536250570546027,567,8
-35.5,143.5,16.445411682128906,31.88612461090088,3.9331250190734863,355.0,19.780336380004883,568,8
-35.5,144.0,16.370447158813477,31.629499435424805,3.7160000801086426,348.0,15.43968391418457,569,8
-35.5,144.5,16.611984252929688,32.398250102996826,3.267062485218048,398.75,13.945035457611084,570,8
-35.5,145.0,16.46295166015625,32.25116729736328,3.0425000190734863,404.6666666666667,13.630983034769693,571,5
-35.5,145.5,16.426758193969725,32.30650177001953,2.8190000057220463,415.8,14.862160873413085,572,5
-35.5,146.5,16.045698165893555,32.0885009765625,2.805000066757202,513.0,16.283206939697266,573,5
-35.5,147.0,15.69868355989456,31.529718756675717,2.8438125252723694,584.0625,16.044362604618073,574,5
-35.5,147.5,15.266005277633667,31.220874786376953,2.0726875364780426,664.75,17.742350101470947,575,5
-35.5,148.0,13.892054176330566,29.090549850463866,1.0942999958992004,965.2,24.61244888305664,576,5
-35.5,148.5,11.670328590545992,25.60828518177194,-0.7728602393698321,928.0512249443207,14.40855396670063,577,1
-35.5,149.0,13.165110461689503,27.578134178654516,0.02375014048853446,725.8310325786858,15.316575542199288,578,5
-35.5,149.5,12.751188538291238,26.10622718117454,0.22200000286102295,732.9090909090909,15.276658231561834,579,1
-35.5,150.0,15.44321931418726,24.50044758036985,5.853979029897916,1118.593220338983,22.15683048054323,580,5
-35.5,150.5,16.61998866448689,24.35905606497104,8.39237723849664,1220.9955456570156,22.871584707485276,581,5
-35.5,173.5,15.048569679260254,22.763242721557617,8.31324291229248,1471.0,22.589574813842773,582,1
-35.5,174.0,15.239948166741264,22.735157118903267,8.531127081976997,1406.111111111111,22.91908857557509,583,1
-35.0,-72.0,14.205166498819986,28.196749369303387,4.348166545232137,784.0,105.8954569498698,584,7
-35.0,-71.5,13.347562789916992,28.621999740600582,2.821249961853028,782.0,104.84675598144533,585,7
-35.0,-71.0,13.398219108581545,28.14875030517578,2.4897499084472656,850.0,101.496337890625,586,7
-35.0,-68.5,14.050572395324709,30.27474975585937,-1.2274999618530271,302.0,30.30426025390625,587,2
-35.0,-67.5,16.350605010986328,33.91324996948242,0.0984999984502792,337.0,55.393165588378906,588,8
-35.0,-65.5,16.227739334106445,32.86899948120117,0.2925000190734863,497.0,56.29915618896485,589,8
-35.0,-64.0,16.42681312561035,31.32699966430664,2.2739999294281006,873.0,57.886844635009766,590,8
-35.0,-63.0,16.15373992919922,31.30699920654297,2.144749879837036,919.0,57.82731246948242,591,8
-35.0,-62.5,16.104969024658203,30.7862491607666,2.9432499408721924,958.0,53.34300994873047,592,5
-35.0,-61.5,16.055740356445312,30.237998962402344,3.290499925613404,983.0,47.28459930419922,593,5
-35.0,-59.5,17.436909993489582,31.671749750773113,5.876333554585774,1092.3333333333333,24.514275868733723,594,5
-35.0,-59.0,17.246326593252327,30.537153830895058,5.861557813791128,1063.5384615384614,24.055136460524338,595,5
-35.0,-58.5,17.302871020760122,29.633592372804177,6.422403632186529,1085.8149606299212,22.641921584061755,596,5
-35.0,-58.0,16.39986264705658,28.884684443473816,5.141424894332886,1070.6875,22.041085839271542,597,5
-35.0,-57.0,16.614999771118164,29.370386759440105,6.009873867034912,1017.3333333333334,11.442957560221354,598,5
-35.0,-56.5,16.391825199127197,28.082903385162354,6.045904159545898,968.75,9.467803716659546,599,5
-35.0,-56.0,16.376310348510742,27.729497718811036,6.325575542449951,1098.9,8.231876373291016,600,5
-35.0,-55.5,16.23898733229864,26.677854628789994,6.996088709150042,1077.095238095238,8.468318485078358,601,5
-35.0,-55.0,16.290886355984597,26.6515735503166,7.239879623536141,1086.6129032258063,8.137605282568163,602,5
-35.0,-54.5,16.268825803484237,26.69454492841448,7.131155661174229,1123.4285714285713,8.322186197553362,603,5
-35.0,19.0,16.211592568291557,24.67843931692618,8.290211924800166,578.8888888888889,43.92970996432834,604,5
-35.0,19.5,16.54611388842265,25.478673219680786,8.563894437419044,517.5694444444445,38.93389452828301,605,5
-35.0,20.0,17.150505846196953,25.794170683080498,9.361891161311757,461.09090909090907,37.271836194125086,606,5
-35.0,115.5,15.507926940917969,25.882848739624023,7.894195556640625,1232.0,71.27629852294922,607,7
-35.0,116.0,15.273295084635416,25.920624415079754,7.58537499109904,1185.0,69.87351735432942,608,7
-35.0,116.5,14.869476381937663,25.218747075398763,7.114808003107707,987.0666666666667,61.96755180358887,609,7
-35.0,117.0,15.09152821132115,25.54342469714937,7.138191359383719,866.1904761904761,55.522995903378444,610,7
-35.0,117.5,15.254624278457076,26.09773573169002,6.885910751643004,676.8611111111111,51.04729532312464,611,7
-35.0,118.0,15.169743125503128,23.782809283282305,7.29071078429351,750.4594594594595,45.68686913155221,612,1
-35.0,135.0,15.941270123357357,26.077459169470746,7.2557154945705244,546.6086956521739,65.4435511050017,613,7
-35.0,135.5,15.744536399841309,25.417926742917015,7.28844690322876,468.0238095238095,60.66637693132673,614,7
-35.0,137.5,16.547264099121094,28.132333755493164,7.468666553497314,410.0,45.72058868408203,615,8
-35.0,138.0,16.308994010642724,27.87869891413936,7.032830097057201,454.9259259259259,39.59877268473307,616,8
-35.0,138.5,15.254553700618688,28.10037406426264,5.828669325088681,713.6976401179941,49.68480100040942,617,5
-35.0,139.0,15.829583518645343,30.10143748451682,4.93175733089447,400.8382352941176,32.02590286030489,618,8
-35.0,139.5,16.74653086942785,31.365396611830768,5.048646870781393,293.7647058823529,26.4464376112994,619,8
-35.0,140.5,16.839137268066406,32.54119987487793,4.345600032806397,284.8,25.32697486877441,620,8
-35.0,141.5,16.634558783637154,31.566527472601997,4.499277909596761,306.55555555555554,22.06591076321072,621,8
-35.0,142.0,16.988511434415493,32.032868245752844,4.616390193380961,319.6219512195122,15.205717400806707,622,8
-35.0,142.5,16.816882345411514,31.828611267937553,4.298277642991808,330.44444444444446,18.05128722720676,623,8
-35.0,143.0,16.864906311035156,31.94081163406372,4.29506254196167,347.75,19.16862964630127,624,8
-35.0,143.5,17.144500732421875,32.77775192260742,3.914250135421753,308.0,13.786109924316406,625,8
-35.0,144.5,17.04144795735677,32.940083821614586,3.404750029246012,376.3333333333333,13.271444956461588,626,8
-35.0,145.0,17.039851082695854,33.067386627197266,3.155166652467516,393.0,13.449080149332682,627,8
-35.0,145.5,16.764385223388672,32.39899826049805,2.838249921798706,430.0,12.93429946899414,628,5
-35.0,146.0,16.60162655512492,32.30981159210205,2.7859999537467957,451.0833333333333,12.803436438242594,629,5
-35.0,146.5,16.464049339294434,32.1431884765625,2.957124948501587,481.0,13.474170207977295,630,5
-35.0,147.0,15.849854469299316,31.700000762939453,2.552000045776367,522.0,15.34625244140625,631,5
-35.0,148.0,14.70301876068115,30.52930030822754,1.523800015449524,702.0,15.701211738586426,632,5
-35.0,148.5,13.772022383553642,28.674821036202566,1.1011071375438146,828.2857142857143,16.434643609183173,633,5
-35.0,149.0,13.541679382324217,28.20824956893921,0.7263749986886978,718.75,13.394490242004396,634,5
-35.0,149.5,13.054934425354004,26.599754600524903,0.7649049869179726,703.34,12.576098403930665,635,5
-35.0,150.0,14.285070207383898,24.94017373190986,3.7176457974645825,1021.6944444444445,20.120157930586075,636,5
-35.0,150.5,16.46039274491762,25.277188834391144,6.993657714442203,1238.7993421052631,24.294916874484013,637,5
-35.0,172.5,16.10739517211914,23.17841339111328,9.859682083129885,1348.0,23.49395751953125,638,5
-35.0,173.0,16.022542317708332,23.401740392049152,9.72597074508667,1337.3333333333333,21.20271873474121,639,5
-34.5,-72.5,15.21356201171875,26.594118118286133,6.570588111877441,664.0,98.44786834716795,640,7
-34.5,-72.0,14.329683303833008,26.30516815185547,5.356072425842285,674.0,102.05596160888672,641,7
-34.5,-71.5,15.972683588663736,29.234999974568684,6.019916693369548,548.6666666666666,109.95453135172527,642,7
-34.5,-71.0,14.332077407836914,28.856049728393554,3.1621000289916994,727.8,101.0054428100586,643,7
-34.5,-68.0,15.748624801635742,32.449501037597656,-0.5842499732971191,270.0,55.22980499267578,644,8
-34.5,-65.5,16.453094482421875,32.17525100708008,0.0844999998807907,543.0,59.27153778076172,645,8
-34.5,-61.0,16.425926208496094,30.83074951171875,3.802999973297119,972.0,42.55126953125,646,5
-34.5,-59.5,17.47424261910575,31.52807126726423,5.907035759517124,1047.4285714285713,23.683695929391043,647,5
-34.5,-59.0,17.439671421051024,30.444800472259523,6.228000557422638,1025.25,23.385022163391113,648,5
-34.5,-58.5,17.469424057006837,29.33902530670166,6.804194831848145,1026.1,23.64100341796875,649,5
-34.5,-58.0,17.256757736206055,29.862977981567383,6.433710336685181,1103.0,20.883410453796387,650,5
-34.5,-57.5,17.00196886062622,30.20062494277954,6.019912600517273,1143.75,14.957001447677612,651,5
-34.5,-57.0,16.797801971435547,30.614999771118164,5.575500011444092,1223.0,11.939657211303713,652,5
-34.5,-56.5,16.607897077287948,29.699750355311803,5.556321484701974,1206.857142857143,7.76335198538644,653,5
-34.5,-55.5,15.52721357345581,26.764374732971195,5.680687665939331,1230.5,8.925488948822021,654,5
-34.5,-55.0,15.977266584123884,27.317964553833008,6.002964224134173,1232.0,7.229407514844622,655,5
-34.5,-54.0,16.398270255640934,26.726363232261257,7.180998275154515,1170.0526315789473,10.494226505881862,656,5
-34.5,18.0,16.346166663833813,24.12457528609264,9.180392965002905,566.8637974683544,66.03711379811733,657,7
-34.5,18.5,16.414054163297017,25.736261703349925,7.736739373207092,677.4361111111111,61.294225473757145,658,7
-34.5,19.0,15.914586643003068,25.161065839371595,7.399904713540707,704.1132075471698,50.287639459573995,659,7
-34.5,19.5,16.10420973777771,27.10707508087158,6.135512537956238,570.11,40.82224998474121,660,5
-34.5,20.0,17.779076759261315,28.40182481630884,7.6593896379374495,420.7121212121212,28.34779483140117,661,5
-34.5,20.5,17.33323455642868,26.93741089957101,7.660131066710084,426.2307692307692,24.669038625863877,662,5
-34.5,21.0,17.396261160714285,27.60829386029925,7.093481200081961,445.25714285714287,18.602842385428293,663,5
-34.5,21.5,17.40969361697926,26.699616757561177,8.087417277167825,445.5882352941176,14.539576822168687,664,5
-34.5,22.0,17.463242780442204,26.079470538452966,8.465985502972698,465.0,14.809099613420114,665,5
-34.5,22.5,17.280622733818305,25.427482018103966,8.372609148968706,622.3186813186813,18.896703175136025,666,5
-34.5,23.0,16.98776351928711,25.2300310643514,8.074459066390991,724.4266666666666,18.2694709777832,667,5
-34.5,23.5,16.33477316962348,23.69675424363878,8.070105658637154,777.5555555555555,19.97502072652181,668,5
-34.5,24.5,17.312628428141277,24.895203908284504,9.097459475199381,695.4761904761905,18.682785488310316,669,5
-34.5,25.0,17.451217651367188,24.91538429260254,8.48923110961914,574.0,15.369733810424805,670,5
-34.5,25.5,17.51733987981623,24.70536127957431,8.878491401672363,582.4545454545455,15.674745472994717,671,5
-34.5,115.0,16.536293983459473,27.196144580841064,9.021864295005798,1078.25,79.40606880187988,672,7
-34.5,115.5,15.388675265842014,26.091943952772354,7.555611098254168,1138.9259259259259,71.64075978597005,673,7
-34.5,116.0,15.186627515157062,26.281384150187176,7.213000170389811,1062.6666666666667,68.92552541097005,674,7
-34.5,116.5,15.0665864944458,27.269607543945312,6.348964146205357,677.7142857142857,60.61395699637277,675,7
-34.5,117.0,15.322053485446506,28.398166868421768,6.033500035603841,540.1111111111111,54.286500718858505,676,7
-34.5,117.5,15.240085935592651,27.588512516021733,6.077850079536438,466.15,49.67172012329102,677,8
-34.5,118.0,15.514964433816761,27.5759999201848,5.851250208341158,402.0,43.94411057692308,678,8
-34.5,118.5,15.937284469604492,27.628833134969074,6.26075013478597,471.6666666666667,34.448411305745445,679,5
-34.5,119.0,15.999008178710938,25.31640243530273,7.356084823608398,632.0,41.61532974243164,680,5
-34.5,136.0,16.907292366027832,28.659174919128418,6.92608118057251,334.0,40.34467315673828,681,8
-34.5,137.5,17.143293380737305,30.251428604125977,6.783492088317871,369.0,40.38212585449219,682,8
-34.5,138.0,16.88875846862793,30.922400665283202,5.842347431182861,363.0,37.00245895385742,683,8
-34.5,138.5,15.862452189127604,30.51919460296631,5.1065278848012285,469.3888888888889,39.142676459418404,684,8
-34.5,139.0,16.68788077380206,31.323134138777448,5.122499865454596,316.4594594594595,26.183423944421712,685,8
-34.5,139.5,17.179891664154674,32.15036742541255,5.126693959138831,283.6530612244898,23.271092200765803,686,8
-34.5,140.0,17.217301954302872,32.69441798695347,4.6204122074863365,269.2280701754386,23.961038455628515,687,8
-34.5,140.5,17.28832993787878,32.5911756403306,4.7464006437974815,268.86764705882354,26.32494082170374,688,8
-34.5,141.0,17.597602491025572,33.02907449227792,5.064268500716598,267.48148148148147,22.389846589830185,689,8
-34.5,141.5,17.571191787719727,32.987500508626304,4.754916667938232,293.3333333333333,18.66339111328125,690,8
-34.5,142.0,17.267160892486572,32.30464393214176,4.491710618922585,300.5921052631579,14.488992314589652,691,8
-34.5,142.5,17.282517115275066,32.810166676839195,4.084583123524983,309.0,13.850045522054037,692,8
-34.5,144.5,17.340708414713543,33.27391560872396,3.469249963760376,358.0,12.591507275899252,693,8
-34.5,146.0,16.61151123046875,31.94574928283692,3.1937499046325684,478.0,16.864961624145508,694,5
-34.5,147.0,16.304718653361004,31.761999766031906,2.7480833530426025,499.6666666666667,14.862993240356445,695,5
-34.5,147.5,15.805146217346191,31.59499931335449,2.2950000762939453,546.0,14.771832466125488,696,5
-34.5,148.0,14.921541213989258,30.59025001525879,1.8922499418258667,674.0,15.890003204345703,697,5
-34.5,148.5,14.798359767810718,30.076986055116397,2.136979683025463,710.6486486486486,16.01506230637834,698,5
-34.5,149.0,13.358284314473472,27.006416744656036,1.4748611052831013,774.6666666666666,15.220247904459635,699,5
-34.5,149.5,11.703946749369303,24.520500395033096,0.39391667313045925,863.3333333333334,12.837564786275227,700,1
-34.5,150.0,13.404468748304579,24.900333192613388,2.3505278163486056,891.1111111111111,21.171458562215168,701,1
-34.5,150.5,16.41639629651013,26.280647827913768,5.435783247215247,1099.7115987460816,27.84720871665261,702,5
-34.5,151.0,16.896028466180923,25.302601718027656,7.026503016095643,1189.408256880734,24.63613663244685,703,5
-34.5,172.5,15.894874572753906,22.781295776367188,9.628776550292969,1367.0,29.64118766784668,704,1
-34.0,-72.0,16.00000662552683,26.20255480314556,7.365389472559879,436.8421052631579,108.43432295949836,705,7
-34.0,-71.5,15.522635698318481,28.125374794006348,5.481374979019165,488.75,111.92633247375488,706,7
-34.0,-71.0,15.362412147521972,29.3720597076416,3.70747992515564,456.16,103.57608001708986,707,7
-34.0,-70.5,6.929508226258414,20.183178220476425,-3.5965001114777158,531.6428571428571,87.66752188546317,708,7
-34.0,-69.5,13.538406372070312,30.123124758402508,-2.4492916067441306,337.0,27.579416116078693,709,2
-34.0,-69.0,13.560166358947754,30.388500213623047,-2.789750099182129,323.0,43.59026718139648,710,2
-34.0,-68.5,14.801687240600586,31.32999992370605,-1.712499976158142,265.0,62.953800201416016,711,8
-34.0,-66.5,16.22920799255371,31.443500518798828,0.2960000038146972,462.0,59.90480422973633,712,8
-34.0,-66.0,16.476108741760253,31.721049499511718,0.3226500072050839,519.5,60.1875114440918,713,8
-34.0,-65.5,16.34288015819731,30.82638658796038,0.6221309419488534,611.2857142857143,59.589497974940706,714,8
-34.0,-62.0,16.35642147064209,30.33775043487549,3.11775004863739,951.5,51.4307746887207,715,5
-34.0,-61.5,16.371995449066162,30.289031744003296,3.4995938539505005,957.625,50.0122332572937,716,5
-34.0,-61.0,16.54056167602539,30.980249404907227,4.084499835968018,966.0,44.60192108154297,717,5
-34.0,-60.0,17.321934938430786,31.540343284606934,5.60450005531311,1015.625,28.613905429840088,718,5
-34.0,-59.5,17.442229906717937,31.04874960581462,6.205166737238566,1047.9166666666667,23.75625975926717,719,5
-34.0,-59.0,17.527844827386396,30.907374080223374,6.1549332956724525,999.0379746835443,22.56473577475246,720,5
-34.0,-58.5,17.469985961914062,30.670991897583008,6.101017951965332,1030.0,22.78968048095703,721,5
-34.0,-57.5,16.89202117919922,30.5009994506836,5.553500175476074,1184.0,16.117992401123047,722,5
-34.0,-57.0,16.902009963989258,30.847999572753903,5.441999912261963,1239.0,11.897613525390623,723,5
-34.0,-56.0,16.21610450744629,28.85224914550781,5.315000057220459,1264.0,5.746176242828369,724,5
-34.0,-55.0,16.685489654541016,28.677499771118164,6.094249725341797,1287.0,7.221728324890137,725,5
-34.0,-54.5,16.66118965148926,28.238100814819337,6.385799884796143,1266.2,9.313445663452148,726,5
-34.0,-54.0,16.6173152923584,27.08933925628662,7.196409225463867,1202.0,12.066025495529175,727,5
-34.0,18.0,16.61381823078225,25.389426681293187,8.533299256779648,572.3075586446569,66.33768844273068,728,7
-34.0,18.5,17.194185780358993,27.937594367782914,7.505339512276856,622.7873918417799,65.52741289079853,729,7
-34.0,19.0,15.337092986473671,26.853914441441642,5.1841952194123575,693.2899408284023,56.528850307126014,730,7
-34.0,19.5,16.027289036342076,28.41421432495117,4.589178548540389,433.37142857142857,41.96769736153739,731,8
-34.0,20.0,16.28957387643267,28.800577917764354,4.583131853000138,346.28682170542635,31.58203160485556,732,8
-34.0,20.5,16.63316333655155,28.809182195952445,4.818303064866499,345.90909090909093,17.57745884404038,733,5
-34.0,21.0,17.262991471724078,29.686261437155984,4.924034031954679,343.0,18.936857310208406,734,5
-34.0,21.5,16.30690375963847,27.706895510355636,5.125656346480052,359.5416666666667,15.846592744191488,735,5
-34.0,22.0,15.805599767163882,25.442740858646857,6.095665946042628,507.3333333333333,17.907454199061952,736,5
-34.0,22.5,15.987338810235682,24.963454270698655,6.743183728338967,577.5887323943662,19.10564674592354,737,5
-34.0,23.0,14.584637895415101,25.498354199566425,3.813813321198089,530.2784810126582,20.57048568242713,738,5
-34.0,23.5,15.285464753044977,24.923017247517905,5.397790463765462,649.1777777777778,19.558104917738174,739,5
-34.0,24.0,15.944081942240397,25.49779160817464,5.977166732152303,651.5,17.98052183787028,740,5
-34.0,24.5,16.977569262186687,26.802716890970867,6.349179267883301,567.0,18.33618958791097,741,5
-34.0,25.0,17.365920748029435,26.509933108375186,6.8657462029230025,530.2380952380952,17.425614811125257,742,5
